transaction_id,opportunity_name,product_id,store_id,quantity,selling_price,discount_amount,transaction_timestamp,payment_mode,sales_channel
TXN000716,Elite Accessories Order 13,P0012,S003,5,5333,793,28-Feb-2026 05.53.14 PM,UPI,Online
TXN000717,Value Groceries Order 45,P0002,S002,5,42399,4243,02-Mar-2026 02.38.49 PM,UPI,Store
TXN000718,Quick Accessories Order 29,P0010,S005,2,3729,16,20-Jan-2026 10.19.08 PM,Cash,Store
TXN000719,Elite Mobile Order 83,P0010,S002,3,50873,4399,05-Mar-2026 06.04.32 PM,Net Banking,Online
TXN000720,Urban Mobile Order 3,P0008,S001,5,94766,192,26-Mar-2026 01.16.21 PM,Net Banking,Store
TXN000721,Urban Lifestyle Order 46,P0005,S004,3,76068,2164,25-Feb-2026 01.02.36 AM,UPI,Store
TXN000722,Royal Lifestyle Order 32,P0020,S001,2,105946,2840,16-Mar-2026 12.07.46 AM,Cash,Store
TXN000723,Global Appliances Order 88,P0017,S002,1,53909,2521,03-Feb-2026 06.47.29 PM,Card,Store
TXN000724,Elite Fashion Order 71,P0019,S005,4,101256,2318,08-Mar-2026 03.14.50 AM,UPI,Store
TXN000725,Elite Furniture Order 54,P0020,S005,3,5297,619,13-Jan-2026 11.32.36 PM,UPI,Online
TXN000726,Mega Mobile Order 26,P0004,S001,2,98726,341,06-Jan-2026 12.21.48 AM,Cash,Store
TXN000727,Prime Groceries Order 78,P0008,S002,1,84260,1318,13-Jan-2026 12.30.47 PM,Card,Online
TXN000728,Urban Electronics Order 87,P0017,S003,3,40034,253,10-Jan-2026 08.40.58 AM,UPI,Store
TXN000729,Smart Furniture Order 63,P0009,S004,2,79030,5502,02-Mar-2026 11.21.56 AM,UPI,Online
TXN000730,Smart Lifestyle Order 16,P0016,S003,5,95063,4963,04-Mar-2026 11.35.56 AM,Card,Store
TXN000731,Elite Accessories Order 13,P0010,S003,2,61933,49,11-Feb-2026 06.30.55 PM,Card,Online
TXN000732,Global Electronics Order 9,P0019,S003,4,17467,2177,01-Mar-2026 05.10.45 AM,Cash,Store
TXN000733,Fresh Appliances Order 15,P0009,S002,5,78267,9771,15-Mar-2026 06.18.28 AM,Net Banking,Store
TXN000734,Metro Lifestyle Order 44,P0002,S004,3,110786,6237,15-Feb-2026 03.15.23 AM,Card,Store
TXN000735,Metro Electronics Order 67,P0014,S005,4,12702,1328,06-Jan-2026 09.50.57 AM,Card,Store
TXN000736,Fresh Accessories Order 50,P0001,S005,2,69435,8687,11-Jan-2026 10.51.36 AM,UPI,Online
TXN000737,Elite Accessories Order 2,P0001,S003,1,42461,1306,20-Mar-2026 10.28.43 AM,Net Banking,Online
TXN000738,Royal Lifestyle Order 84,P0006,S003,3,53574,757,24-Jan-2026 01.18.17 AM,Cash,Store
TXN000739,Mega Mobile Order 26,P0002,S002,1,49257,463,09-Mar-2026 08.29.15 PM,Net Banking,Store
TXN000740,Global Electronics Order 9,P0004,S005,4,6303,773,11-Mar-2026 09.50.59 PM,Net Banking,Store
TXN000741,Royal Mobile Order 23,P0012,S003,5,43002,460,12-Feb-2026 07.25.38 AM,Net Banking,Online
TXN000742,Elite Fashion Order 96,P0019,S003,5,4935,280,13-Mar-2026 10.07.07 AM,Cash,Store
TXN000743,Value Fashion Order 95,P0019,S001,4,58707,2038,18-Mar-2026 07.26.51 AM,Net Banking,Store
TXN000744,Urban Electronics Order 87,P0013,S003,4,97021,7681,06-Feb-2026 10.45.31 AM,Cash,Online
TXN000745,Quick Groceries Order 76,P0008,S001,4,32004,1524,12-Mar-2026 04.32.11 AM,Card,Store
TXN000746,Fresh Lifestyle Order 92,P0010,S001,5,30460,3972,30-Jan-2026 12.40.22 PM,Net Banking,Store
TXN000747,Metro Lifestyle Order 44,P0007,S004,1,12216,919,27-Mar-2026 04.24.13 AM,Net Banking,Online
TXN000748,Urban Furniture Order 7,P0015,S003,5,40368,1063,27-Mar-2026 03.50.26 PM,UPI,Store
TXN000749,Value Fashion Order 4,P0004,S004,1,105068,9956,19-Mar-2026 09.39.23 AM,UPI,Store
TXN000750,Metro Fashion Order 36,P0019,S002,4,116709,6214,16-Mar-2026 05.08.04 PM,Net Banking,Online
TXN000751,Fresh Electronics Order 75,P0013,S005,4,6041,778,11-Jan-2026 05.42.13 AM,Card,Store
TXN000752,Smart Groceries Order 6,P0007,S001,3,84861,8625,28-Jan-2026 04.42.21 PM,Net Banking,Store
TXN000753,Global Fashion Order 56,P0010,S003,4,35068,129,30-Mar-2026 06.35.31 PM,Card,Store
TXN000754,Royal Groceries Order 100,P0005,S003,4,83243,7082,03-Feb-2026 02.33.14 AM,UPI,Store
TXN000755,Elite Mobile Order 83,P0009,S005,5,4091,555,11-Feb-2026 08.20.23 PM,Card,Online
TXN000756,Value Fashion Order 95,P0006,S005,5,86115,9681,26-Feb-2026 04.07.19 PM,Cash,Store
TXN000757,Urban Mobile Order 3,P0009,S001,4,28083,900,13-Jan-2026 05.16.22 PM,Net Banking,Store
TXN000758,Fresh Groceries Order 39,P0005,S005,4,77090,5881,11-Feb-2026 02.28.13 PM,Card,Online
TXN000759,Fresh Electronics Order 65,P0018,S003,3,61300,896,11-Mar-2026 03.23.50 AM,Cash,Online
TXN000760,Royal Groceries Order 59,P0004,S005,5,41062,3343,11-Jan-2026 12.40.09 AM,Card,Online
TXN000761,Urban Mobile Order 3,P0007,S002,4,108781,6715,18-Feb-2026 05.04.05 PM,UPI,Online
TXN000762,Quick Fashion Order 41,P0010,S001,1,67042,8396,29-Jan-2026 04.21.45 AM,UPI,Store
TXN000763,Urban Electronics Order 87,P0009,S004,5,54152,2805,31-Mar-2026 04.01.47 PM,UPI,Online
TXN000764,Value Groceries Order 25,P0010,S001,1,113227,1759,27-Jan-2026 10.41.40 PM,Cash,Store
TXN000765,Mega Fashion Order 40,P0007,S005,4,6700,456,21-Mar-2026 11.11.51 AM,UPI,Store
TXN000766,Royal Groceries Order 59,P0010,S001,2,28738,1984,11-Mar-2026 05.55.03 PM,Cash,Store
TXN000767,Smart Lifestyle Order 16,P0009,S005,3,107043,12330,13-Feb-2026 12.36.02 AM,Cash,Store
TXN000768,Quick Groceries Order 34,P0016,S004,5,79889,8279,09-Feb-2026 09.54.40 AM,UPI,Store
TXN000769,Global Appliances Order 88,P0010,S002,2,93423,1346,12-Feb-2026 11.48.50 PM,Net Banking,Online
TXN000770,Quick Electronics Order 27,P0008,S004,4,15917,657,08-Jan-2026 01.33.42 AM,Net Banking,Store
TXN000771,Modern Lifestyle Order 17,P0002,S005,1,13239,1716,03-Mar-2026 12.08.07 AM,UPI,Online
TXN000772,Smart Groceries Order 6,P0014,S002,5,78944,6900,09-Feb-2026 01.39.12 AM,Net Banking,Store
TXN000773,Modern Lifestyle Order 17,P0010,S001,1,76038,9624,25-Feb-2026 04.38.52 AM,Card,Online
TXN000774,Quick Electronics Order 5,P0019,S001,3,10831,698,09-Feb-2026 09.31.58 PM,Card,Store
TXN000775,Fresh Furniture Order 53,P0010,S002,4,80308,6502,25-Feb-2026 11.20.28 AM,UPI,Online
TXN000776,Elite Fashion Order 71,P0014,S005,2,49851,106,01-Mar-2026 08.56.14 PM,Cash,Store
TXN000777,Modern Mobile Order 93,P0020,S001,4,44208,3452,18-Feb-2026 07.02.30 AM,UPI,Online
TXN000778,Smart Lifestyle Order 16,P0009,S001,4,46674,1152,02-Mar-2026 08.54.09 AM,Cash,Online
TXN000779,Royal Furniture Order 57,P0005,S004,2,44426,-50,05-Mar-2026 02.57.19 PM,Cash,Online
TXN000780,Fresh Electronics Order 75,P0006,S005,4,3859,38,12-Feb-2026 08.46.00 PM,Card,Online
TXN000781,Global Appliances Order 51,P0003,S001,5,44786,1890,16-Feb-2026 02.16.16 PM,Net Banking,Store
TXN000782,Royal Mobile Order 23,P0011,S002,2,110526,3375,19-Jan-2026 11.10.12 PM,UPI,Store
TXN000783,Global Fashion Order 56,P0011,S003,1,6697,253,27-Mar-2026 08.06.33 AM,UPI,Store
TXN000784,Quick Electronics Order 5,P0008,S005,5,110466,1131,29-Jan-2026 10.17.06 PM,UPI,Store
TXN000785,Global Electronics Order 9,P0003,S002,4,21408,3115,30-Mar-2026 04.36.38 PM,Cash,Online
TXN000786,Quick Groceries Order 91,P0014,S002,4,69264,6362,03-Jan-2026 03.05.04 AM,Net Banking,Online
TXN000787,Elite Fashion Order 96,P0009,S001,1,78644,7007,30-Mar-2026 04.18.21 PM,Card,Online
TXN000788,Mega Mobile Order 26,P0010,S002,2,50012,5890,05-Mar-2026 10.39.14 AM,UPI,Store
TXN000789,Modern Lifestyle Order 18,P0018,S001,4,8101,161,03-Feb-2026 06.20.51 PM,Card,Online
TXN000790,Elite Accessories Order 28,P0001,S001,3,3564,213,11-Feb-2026 06.19.48 AM,Cash,Online
TXN000791,Quick Electronics Order 5,P0013,S002,3,69813,3655,06-Feb-2026 08.17.23 PM,UPI,Store
TXN000792,Prime Groceries Order 33,P0018,S005,1,82267,2740,01-Apr-2026 07.51.24 AM,UPI,Store
TXN000793,Quick Fashion Order 41,P0004,S002,3,14672,2176,17-Jan-2026 08.44.20 AM,Net Banking,Store
TXN000794,Quick Electronics Order 27,P0019,S002,1,56792,2794,18-Mar-2026 05.56.58 AM,Card,Online
TXN000795,Quick Furniture Order 48,P0019,S003,2,10429,426,20-Mar-2026 02.43.49 PM,UPI,Online
TXN000796,Urban Mobile Order 3,P0010,S005,2,55040,6028,05-Mar-2026 02.12.18 PM,Card,Online
TXN000797,Mega Fashion Order 40,P0005,S005,3,85103,11852,10-Mar-2026 01.10.03 PM,Card,Store
TXN000798,Quick Fashion Order 41,P0016,S005,5,96329,5664,18-Feb-2026 02.18.46 PM,Card,Store
TXN000799,Elite Electronics Order 52,P0019,S004,5,116260,10834,30-Mar-2026 09.04.53 AM,Card,Store
TXN000800,Urban Furniture Order 35,P0018,S003,1,59639,2422,10-Jan-2026 04.33.27 PM,UPI,Online
TXN000801,Modern Lifestyle Order 17,P0015,S004,1,85347,10656,24-Mar-2026 01.29.22 PM,Card,Store
TXN000802,Smart Groceries Order 6,P0011,S003,2,50251,2410,17-Jan-2026 05.58.37 PM,Cash,Store
TXN000803,Mega Appliances Order 89,P0012,S002,5,55965,-50,30-Jan-2026 09.10.56 PM,Cash,Online
TXN000804,Quick Groceries Order 91,P0016,S005,5,42925,5438,11-Feb-2026 03.51.47 AM,Cash,Store
TXN000805,Modern Lifestyle Order 17,P0020,S005,3,86282,12720,25-Mar-2026 08.15.45 PM,Net Banking,Store
TXN000806,Quick Electronics Order 5,P0006,S003,5,104569,11292,27-Jan-2026 08.34.53 PM,Card,Store
TXN000807,Quick Electronics Order 27,P0020,S004,2,55809,4959,14-Jan-2026 02.30.28 AM,UPI,Store
TXN000808,Metro Lifestyle Order 44,P0004,S001,1,43597,165,17-Jan-2026 03.33.48 AM,UPI,Store
TXN000809,Elite Mobile Order 83,P0012,S001,3,78693,4540,11-Jan-2026 09.48.40 PM,UPI,Online
TXN000810,Quick Mobile Order 47,P0019,S002,2,3684,356,01-Jan-2026 09.48.03 AM,Card,Store
TXN000811,Quick Furniture Order 60,P0018,S005,1,14816,1188,19-Mar-2026 10.50.14 PM,Net Banking,Online
TXN000812,Urban Mobile Order 42,P0018,S001,3,19413,2215,18-Jan-2026 11.07.36 AM,Net Banking,Store
TXN000813,Elite Furniture Order 54,P0015,S005,3,77446,5376,02-Mar-2026 12.38.39 AM,UPI,Store
TXN000814,Elite Lifestyle Order 99,P0002,S004,1,66931,5437,28-Mar-2026 09.53.46 PM,Net Banking,Store
TXN000815,Mega Appliances Order 49,P0016,S003,5,28961,3057,21-Mar-2026 03.10.27 PM,Card,Online
TXN000816,Fresh Appliances Order 15,P0001,S005,1,54409,3730,19-Jan-2026 06.38.33 PM,Net Banking,Store
TXN000817,Value Electronics Order 98,P0012,S001,4,91088,4549,04-Mar-2026 12.24.59 PM,UPI,Store
TXN000818,Value Groceries Order 25,P0002,S005,3,88017,10696,13-Jan-2026 07.08.02 AM,Card,Store
TXN000819,Quick Mobile Order 47,P0005,S005,3,42486,5724,25-Mar-2026 12.10.36 AM,UPI,Store
TXN000820,Smart Electronics Order 66,P0015,S004,3,45467,2719,14-Mar-2026 08.51.56 AM,Card,Store
TXN000821,Urban Furniture Order 7,P0012,S002,4,33065,808,13-Mar-2026 04.21.27 PM,Cash,Store
TXN000822,Elite Accessories Order 28,P0012,S003,2,7893,788,08-Jan-2026 06.43.30 PM,UPI,Store
TXN000823,Quick Accessories Order 29,P0001,S001,4,74770,10694,25-Feb-2026 12.06.34 AM,Net Banking,Online
TXN000824,Mega Appliances Order 49,P0004,S003,5,25353,744,16-Feb-2026 11.08.04 PM,UPI,Online
TXN000825,Global Fashion Order 56,P0006,S004,2,94750,3253,09-Mar-2026 06.25.24 AM,Cash,Online
TXN000826,Metro Electronics Order 67,P0007,S003,4,111788,4319,04-Jan-2026 08.42.48 AM,UPI,Online
TXN000827,Quick Appliances Order 22,P0013,S004,4,45996,4795,17-Jan-2026 06.06.13 AM,UPI,Online
TXN000828,Value Lifestyle Order 68,P0016,S003,3,44722,3137,08-Mar-2026 12.46.04 PM,Cash,Online
TXN000829,Value Furniture Order 70,P0008,S004,3,117370,14259,01-Mar-2026 10.49.24 AM,Net Banking,Online
TXN000830,Smart Groceries Order 6,P0005,S005,4,5951,274,20-Jan-2026 03.46.40 AM,UPI,Store
TXN000831,Fresh Furniture Order 53,P0016,S003,2,21456,3160,23-Feb-2026 05.07.26 PM,Card,Store
TXN000832,Elite Accessories Order 13,P0013,S004,1,91012,11892,17-Jan-2026 02.46.51 PM,Net Banking,Store
TXN000833,Elite Furniture Order 54,P0010,S001,3,19252,564,27-Mar-2026 03.11.15 PM,Cash,Online
TXN000834,Quick Appliances Order 97,P0011,S001,1,5411,734,13-Mar-2026 04.32.40 PM,Net Banking,Store
TXN000835,Global Fashion Order 56,P0014,S001,3,19068,1965,24-Jan-2026 12.35.29 AM,Cash,Online
TXN000836,Quick Groceries Order 34,P0009,S005,3,38770,4770,13-Feb-2026 05.00.59 AM,Cash,Online
TXN000837,Quick Mobile Order 47,P0010,S004,5,36087,4020,04-Feb-2026 02.20.12 AM,Net Banking,Store
TXN000838,Value Fashion Order 4,P0010,S004,1,58325,7703,17-Feb-2026 12.31.07 PM,Net Banking,Store
TXN000839,Mega Mobile Order 26,P0012,S004,2,91364,5440,08-Mar-2026 01.15.12 AM,Card,Online
TXN000840,Urban Furniture Order 35,P0012,S004,5,51269,7407,14-Jan-2026 08.41.38 AM,UPI,Store
TXN000841,Mega Appliances Order 49,P0011,S004,2,113925,13551,13-Mar-2026 09.11.13 AM,Card,Online
TXN000842,Elite Accessories Order 28,P0011,S001,1,26241,2497,15-Mar-2026 10.59.33 AM,Net Banking,Online
TXN000843,Quick Accessories Order 29,P0011,S005,4,33730,2679,23-Feb-2026 02.35.21 AM,UPI,Online
TXN000844,Mega Groceries Order 10,P0008,S001,3,4252,381,15-Feb-2026 08.08.40 AM,Cash,Online
TXN000845,Fresh Furniture Order 53,P0011,S002,5,72570,451,01-Apr-2026 09.00.29 AM,Card,Store
TXN000846,Elite Fashion Order 86,P0018,S002,4,81022,7005,05-Feb-2026 01.59.24 PM,Card,Store
TXN000847,Quick Furniture Order 48,P0003,S004,1,25448,3047,17-Feb-2026 08.39.56 AM,Card,Store
TXN000848,Value Groceries Order 25,P0007,S005,1,88582,1266,07-Feb-2026 08.05.26 AM,Net Banking,Online
TXN000849,Royal Electronics Order 11,P0002,S004,1,102254,3183,05-Jan-2026 07.53.22 PM,UPI,Store
TXN000850,Modern Accessories Order 20,P0012,S002,1,113881,6191,29-Mar-2026 10.37.30 AM,Cash,Online
TXN000851,Value Lifestyle Order 61,P0006,S003,4,7034,119,11-Jan-2026 08.20.14 PM,Card,Online
TXN000852,Urban Mobile Order 42,P0009,S002,5,8662,737,09-Feb-2026 11.40.09 AM,Net Banking,Store
TXN000853,Quick Groceries Order 76,P0010,S002,3,38299,4843,28-Feb-2026 04.18.05 AM,UPI,Online
TXN000854,Urban Fashion Order 77,P0019,S005,5,106749,10758,21-Feb-2026 04.04.13 PM,Card,Store
TXN000855,Urban Lifestyle Order 46,P0020,S001,2,10782,1126,01-Mar-2026 01.35.12 AM,Net Banking,Online
TXN000856,Elite Accessories Order 13,P0012,S002,3,18803,2439,02-Jan-2026 01.06.11 AM,UPI,Store
TXN000857,Royal Furniture Order 57,P0003,S005,3,62647,9187,09-Mar-2026 07.01.13 AM,UPI,Online
TXN000858,Smart Furniture Order 63,P0018,S002,4,102754,10366,02-Jan-2026 04.44.26 AM,Net Banking,Store
TXN000859,Value Fashion Order 95,P0017,S003,5,21632,2677,01-Mar-2026 01.59.59 AM,Cash,Online
TXN000860,Smart Groceries Order 6,P0005,S003,2,9924,223,25-Mar-2026 01.17.31 PM,UPI,Store
TXN000861,Elite Accessories Order 13,P0013,S005,1,106899,12278,14-Feb-2026 07.55.15 PM,Net Banking,Store
TXN000862,Quick Accessories Order 29,P0005,S004,5,19525,2852,18-Feb-2026 09.13.17 AM,Cash,Online
TXN000863,Value Groceries Order 45,P0006,S003,2,78486,2440,29-Jan-2026 06.12.19 AM,Net Banking,Store
TXN000864,Quick Furniture Order 48,P0014,S003,2,35244,977,13-Mar-2026 07.14.36 AM,Card,Store
TXN000865,Elite Mobile Order 14,P0009,S002,4,7191,932,16-Jan-2026 07.17.35 AM,UPI,Online
TXN000866,Urban Lifestyle Order 74,P0009,S005,2,71684,1947,29-Mar-2026 06.21.52 AM,Net Banking,Store
TXN000867,Urban Furniture Order 35,P0006,S001,1,42262,742,20-Mar-2026 01.02.00 PM,Net Banking,Store
TXN000868,Modern Lifestyle Order 58,P0012,S003,5,22047,412,31-Mar-2026 09.09.23 PM,Cash,Store
TXN000869,Global Fashion Order 56,P0016,S001,4,68826,4053,22-Feb-2026 12.20.28 AM,Net Banking,Store
TXN000870,Urban Electronics Order 87,P0016,S004,4,40535,4559,20-Jan-2026 03.40.33 PM,Card,Online
TXN000871,Fresh Groceries Order 39,P0020,S001,2,113146,11824,27-Feb-2026 05.47.39 AM,Net Banking,Online
TXN000872,Mega Groceries Order 10,P0005,S004,5,37181,3328,20-Jan-2026 12.33.36 AM,Card,Store
TXN000873,Elite Accessories Order 28,P0019,S005,3,70890,93,19-Jan-2026 12.16.58 AM,Card,Online
TXN000874,Value Fashion Order 4,P0008,S005,4,119127,14543,15-Mar-2026 09.46.41 AM,UPI,Online
TXN000875,Value Mobile Order 81,P0012,S003,3,48138,5807,10-Jan-2026 05.03.18 PM,Card,Online
TXN000876,Prime Mobile Order 90,P0003,S005,3,27347,225,17-Jan-2026 11.54.36 AM,Cash,Online
TXN000877,Value Groceries Order 45,P0001,S005,1,43774,1442,01-Mar-2026 04.05.31 PM,Cash,Store
TXN000878,Mega Groceries Order 10,P0019,S002,3,50502,4599,29-Jan-2026 02.41.15 PM,Card,Store
TXN000879,Fresh Mobile Order 1,P0001,S003,4,2037,188,03-Mar-2026 12.11.36 AM,UPI,Online
TXN000880,Quick Mobile Order 47,,S004,3,14044,1411,08-Jan-2026 12.50.33 AM,UPI,Online
TXN000881,Value Fashion Order 95,P0001,S001,2,3698,108,01-Mar-2026 06.59.23 AM,Net Banking,Store
TXN000882,Global Appliances Order 88,P0020,S004,5,91829,7258,07-Mar-2026 05.04.38 AM,Card,Store
TXN000883,Fresh Groceries Order 39,P0004,S003,5,105372,4791,22-Mar-2026 04.12.16 PM,UPI,Online
TXN000884,Royal Electronics Order 11,P0011,S002,5,104758,6210,25-Jan-2026 01.25.48 PM,UPI,Store
TXN000885,Fresh Appliances Order 15,P0012,S003,2,60906,6038,07-Jan-2026 08.57.25 PM,Net Banking,Store
TXN000886,Elite Furniture Order 54,P0005,S002,1,2928,238,01-Mar-2026 09.33.01 PM,UPI,Online
TXN000887,Urban Groceries Order 8,P0020,S005,2,63638,547,18-Jan-2026 04.51.52 AM,Cash,Store
TXN000888,Modern Accessories Order 20,P0007,S005,5,97250,12771,13-Feb-2026 07.48.26 AM,Card,Store
TXN000889,Elite Appliances Order 73,P0019,S001,3,16293,1386,02-Jan-2026 03.57.44 AM,Cash,Online
TXN000890,Smart Groceries Order 6,P0016,S002,2,13510,1173,11-Jan-2026 01.38.11 PM,Net Banking,Online
TXN000891,Global Electronics Order 9,P0017,S001,4,69907,5642,24-Mar-2026 10.21.00 AM,UPI,Online
TXN000892,Value Electronics Order 98,P0006,S005,1,115639,3543,22-Feb-2026 12.28.09 PM,Net Banking,Store
TXN000893,Urban Mobile Order 42,P0014,S002,5,13450,792,15-Feb-2026 09.30.25 PM,Cash,Store
TXN000894,Modern Lifestyle Order 17,P0014,S005,3,94053,6129,31-Mar-2026 12.45.35 AM,Net Banking,Store
TXN000895,Urban Mobile Order 3,P0020,S002,1,18547,2155,26-Mar-2026 12.35.02 PM,Card,Store
TXN000896,Royal Groceries Order 100,P0011,S003,5,114745,2041,12-Mar-2026 12.53.27 PM,Card,Online
TXN000897,Quick Fashion Order 41,P0001,S005,4,107344,1161,10-Feb-2026 06.26.37 AM,Cash,Online
TXN000898,Metro Mobile Order 38,P0015,S001,4,1701,31,06-Feb-2026 10.26.01 AM,Cash,Online
TXN000899,Value Electronics Order 98,P0005,S005,4,33434,4826,01-Apr-2026 12.36.22 PM,UPI,Store
TXN000900,Quick Groceries Order 91,P0002,S002,5,84251,7280,13-Jan-2026 10.13.32 AM,UPI,Store
TXN000901,Royal Electronics Order 11,P0009,S001,5,71074,86,17-Mar-2026 08.21.29 AM,UPI,Store
TXN000902,Urban Mobile Order 3,P0001,S003,5,89722,2749,30-Jan-2026 03.51.21 AM,Cash,Online
TXN000903,Elite Accessories Order 13,P0004,S003,1,53838,886,03-Jan-2026 02.48.54 AM,Net Banking,Online
TXN000904,Elite Lifestyle Order 99,P0011,S005,5,10932,476,26-Feb-2026 10.01.18 AM,Net Banking,Store
TXN000905,Royal Electronics Order 11,P0011,S001,5,115287,10463,22-Feb-2026 02.49.49 AM,Net Banking,Online
TXN000906,Metro Fashion Order 30,P0005,S001,3,7352,1089,24-Jan-2026 05.38.09 PM,Card,Store
TXN000907,Value Groceries Order 45,P0010,S001,2,55356,1508,19-Mar-2026 03.13.41 PM,Net Banking,Online
TXN000908,Royal Groceries Order 59,P0007,S003,5,33803,4117,26-Feb-2026 10.55.42 AM,Card,Store
TXN000909,Quick Fashion Order 41,P0010,S003,1,72881,1140,01-Apr-2026 07.17.09 AM,Crypto,Store
TXN000910,Elite Furniture Order 54,P0017,S005,3,-100,2234,13-Feb-2026 05.11.01 AM,Card,Store
TXN000911,Urban Electronics Order 87,P0017,S004,3,49284,555,17-Mar-2026 01.43.31 AM,Net Banking,Store
TXN000912,Fresh Electronics Order 65,P0014,S004,3,101854,9361,23-Mar-2026 02.19.26 AM,Card,Store
TXN000913,Value Groceries Order 25,P0017,S004,1,5193,742,23-Mar-2026 10.37.16 PM,UPI,Online
TXN000914,Mega Appliances Order 49,P0008,S003,2,8584,214,27-Mar-2026 11.20.23 AM,Net Banking,Store
TXN000915,Royal Groceries Order 59,P0002,S003,4,91846,1015,16-Mar-2026 10.30.57 AM,Card,Online
TXN000916,Urban Appliances Order 37,P0005,S002,4,76836,7602,02-Jan-2026 02.28.49 PM,Card,Online
TXN000917,Quick Fashion Order 41,P0004,S002,1,28104,1314,04-Feb-2026 01.15.12 AM,Cash,Store
TXN000918,Fresh Electronics Order 75,P0014,S001,3,67178,1946,16-Feb-2026 02.52.57 PM,Net Banking,Store
TXN000919,Royal Lifestyle Order 32,P0019,S005,1,80540,6261,20-Mar-2026 05.27.37 PM,Card,Store
TXN000920,Elite Mobile Order 14,P0019,S002,4,21598,2520,23-Mar-2026 10.54.49 PM,UPI,Online
TXN000921,Metro Fashion Order 30,P0009,S002,1,60083,7593,05-Jan-2026 11.12.16 PM,Cash,Store
TXN000922,Royal Lifestyle Order 84,P0018,S005,5,970,114,09-Mar-2026 01.52.46 AM,Net Banking,Online
TXN000923,Quick Accessories Order 29,P0019,S004,4,9257,170,17-Mar-2026 10.02.03 PM,Net Banking,Store
TXN000924,Quick Fashion Order 41,P0003,S004,1,56485,5364,06-Feb-2026 06.57.04 AM,Card,Online
TXN000925,Value Mobile Order 81,P0011,S001,4,30870,1233,19-Mar-2026 01.09.51 PM,Net Banking,Store
TXN000926,Elite Fashion Order 96,P0006,S004,4,5542,200,19-Mar-2026 12.48.38 PM,Net Banking,Store
TXN000927,Prime Mobile Order 90,P0007,S004,5,8532,363,31-Jan-2026 09.08.13 AM,Net Banking,Online
TXN000928,Smart Electronics Order 66,P0005,S001,2,19041,1272,03-Feb-2026 04.17.32 PM,Cash,Online
TXN000929,Modern Mobile Order 94,P0015,S003,2,15643,1875,11-Jan-2026 01.08.33 AM,Cash,Online
TXN000930,Quick Mobile Order 47,P0020,S001,4,55426,2297,28-Mar-2026 05.47.06 AM,Card,Online
TXN000931,Elite Accessories Order 28,P0012,S004,1,99030,987,12-Jan-2026 05.05.06 PM,Cash,Store
TXN000932,Fresh Appliances Order 15,P0019,S005,5,15484,1042,10-Jan-2026 09.30.49 AM,Net Banking,Store
TXN000933,Global Mobile Order 69,P0016,S002,1,90495,11756,24-Jan-2026 04.47.04 PM,UPI,Online
TXN000934,Modern Mobile Order 94,P0013,S005,2,53743,3686,06-Feb-2026 10.17.31 PM,Card,Store
TXN000935,Smart Groceries Order 6,P0020,S003,2,2537,87,16-Feb-2026 06.52.08 AM,Net Banking,Store
TXN000936,Urban Appliances Order 37,P0001,S003,2,84018,11063,27-Jan-2026 01.04.25 PM,Cash,Store
TXN000937,Prime Groceries Order 78,P0019,S001,2,67739,5907,10-Mar-2026 09.51.20 AM,Cash,Online
TXN000938,Value Furniture Order 70,P0017,S003,5,64227,6826,14-Jan-2026 12.27.03 PM,Net Banking,Store
TXN000939,Smart Fashion Order 79,P0020,S004,4,26874,2693,25-Mar-2026 08.45.19 PM,Card,Online
TXN000940,Urban Electronics Order 87,P0002,S003,2,95142,13927,11-Jan-2026 03.24.18 AM,Card,Store
TXN000941,Metro Mobile Order 38,P0003,S001,2,66943,9870,27-Mar-2026 11.21.50 PM,UPI,Online
TXN000942,Quick Mobile Order 47,P0020,S004,2,82452,10533,20-Feb-2026 03.52.54 AM,Net Banking,Store
TXN000943,Mega Groceries Order 10,P0006,S001,2,51643,4781,08-Mar-2026 12.57.02 PM,UPI,Online
TXN000944,Value Lifestyle Order 61,P0005,S004,5,92774,3837,24-Mar-2026 09.20.08 AM,Cash,Store
TXN000945,Urban Lifestyle Order 74,P0016,S004,1,79466,10163,02-Mar-2026 10.36.03 PM,Net Banking,Online
TXN000946,Global Mobile Order 69,P0013,S005,2,49595,3862,01-Feb-2026 09.15.49 PM,UPI,Store
TXN000947,Elite Lifestyle Order 99,P0009,S004,3,117184,13527,15-Feb-2026 12.20.01 AM,UPI,Store
TXN000948,Royal Lifestyle Order 32,P0006,S004,5,63123,5027,03-Mar-2026 05.28.48 AM,UPI,Store
TXN000949,Value Fashion Order 4,P0001,S002,5,17717,2361,06-Jan-2026 04.57.40 AM,UPI,Store
TXN000950,Metro Lifestyle Order 44,P0006,S005,1,35707,1685,25-Mar-2026 10.30.48 AM,Card,Online
TXN000951,Fresh Electronics Order 65,P0005,S005,3,19658,280,15-Feb-2026 10.14.21 PM,Card,Online
TXN000952,Urban Appliances Order 37,P0006,S001,3,65208,6107,07-Mar-2026 05.22.17 PM,Cash,Online
TXN000953,Global Mobile Order 69,P0016,S004,4,98986,1684,07-Feb-2026 10.02.38 PM,Card,Store
TXN000954,Metro Lifestyle Order 55,P0007,S005,1,15320,345,18-Mar-2026 05.31.10 AM,Net Banking,Store
